[2024-Aug-11 06:36] GET http /api/messages/ru.yml? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/messagerie? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/syntegra? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/update-gh-pages.sh? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/store/.git/config? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/u-foot? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/rpauth.html? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/manager/js/left.js? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/portalAppAdmin/login.jsp? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/zabbix/zabbix.php?action=dashboard.list 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/Polls_admin? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/client.sql.zip? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/db.sql.rar? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/quickstart? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/spellchecker.pl? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/kk.php? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:37] GET http /api/messages/kye? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/.keys.yml.swp? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/science? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/armada? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/.bin? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/svn/wc.db? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/aptis? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/dã¿zã¿lus? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/atari? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/web-inf/decorators.xml? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/.filezilla/sitemanager.xml.xml? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/nukebrowser? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/app/etc/local.xml.additional? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/sys/wnd/resize? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/site/wp-content/plugins/wp-file-manager/readme.txt? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/wssproc/ssl? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/.gitlab? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/abton/spaw2/dialogs/dialog.php? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/administrators.pwd? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/admin.7z? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/stats/.env? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/interlink? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
[2024-Aug-11 06:38] GET http /api/messages/bomberclone? 404 NOT FOUND None None Mozilla/5.0 (Linux; Android 13; SM-A225M Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/126.0.6478.134 Mobile Safari/537.36 Instagram 341.0.0.45.100 Android (33/13; 300dpi; 720x1452; samsung; SM-A225M; a22; mt6769t; pt_BR; 625506496)
